Id,Label,Weight
charter,charter,0.000310117775949553
chartered,chartered,3.0742392132538757e-07
chase,chase,0.0009677077750042903
chat,chat,3.177841564935415e-07
cheat,cheat,0.0014821473062025105
check,check,0.00023325276699645505
cheer,cheer,2.1339602727725843e-07
chemotherapy,chemotherapy,3.0125622536519064e-07
chess,chess,0.0021266549108359127
chicken,chicken,3.513262030620374e-07
chief,chief,0.0003543638626809996
child,child,2.2948633730458413e-07
chill,chill,0.0007657703982290441
china,china,0.00026941452676900715
chip,chip,0.0005344701824417252
choose,choose,0.0009678699314745258
chop,chop,0.0010124667599625927
chronic,chronic,0.00020501205977058694
church,church,0.00036603457476193634
cinema,cinema,3.209887370521134e-07
cite,cite,0.0005417070720673387
citizen,citizen,0.0002793443881182251
city,city,0.00033648943371985244
civilian,civilian,0.0009667658033475997
claim,claim,0.0001854940760538353
clarity,clarity,2.763302774597226e-07
clark,clark,0.0005320008120635178
clash,clash,0.0009714516899455694
class,class,2.733542454046675e-07
cleaning,cleaning,0.000794856511094304
clear,clear,0.00012184854530474582
clearly,clearly,2.763633746771944e-07
client,client,0.0006446033768718814
climb,climb,4.023535861445351e-05
clinic,clinic,3.406749965983483e-07
clobber,clobber,0.00014714061838934245
close,close,0.0003104215418106656
closed,closed,0.0009889958757401522
closely,closely,3.3793844744699855e-07
closer,closer,2.4218860343216403e-07
closure,closure,0.00030464628067601465
clothing,clothing,3.5783065474312653e-07
cloud,cloud,3.974652418005603e-07
clue,clue,2.8425914043865135e-07
cluster,cluster,0.0004600707199814766
coach,coach,2.0016924845819003e-07
coast,coast,0.00033573425539502405
cobra,cobra,2.3672074027871585e-07
cocktail,cocktail,0.0009607240226058289
code,code,2.7595310311604316e-07
cola,cola,2.646642652335442e-07
cold,cold,0.0009688623538337308
collaborate,collaborate,1.873860866918496e-07
collapse,collapse,3.140650909563199e-07
colleague,colleague,3.6844517097605136e-07
college,college,2.6905636930961517e-07
collide,collide,0.0015952032137934535
colossal,colossal,2.808579539750949e-07
column,column,3.0782178666630447e-07
columnist,columnist,0.0005595666957821391
combat,combat,0.00021063277851623687
combination,combination,2.3310404760444634e-07
combined,combined,0.00038371780149642527
come,come,0.00046556421552649597
coming,coming,0.00048406002848384297
command,command,2.7603169333773995e-07
comment,comment,2.9480608501817004e-07
commerce,commerce,0.00020271556868255145
commission,commission,0.0002118874671072192
commitment,commitment,0.00028741167272622163
committee,committee,3.3644982027944523e-07
commodity,commodity,0.0002597446352896996
common,common,0.0014185513119327566
communicate,communicate,2.71409672680658e-07
communication,communication,0.0015757626056724769
communist,communist,0.00014200254839910625
community,community,0.00014200078567336172
commute,commute,2.636051893808937e-07
commuter,commuter,2.495056675154473e-07
company,company,0.00029181267316061933
compare,compare,0.0008341369765431147
comparison,comparison,2.866319013898861e-07
competition,competition,2.4214370150936543e-07
compile,compile,0.0007338599828592683
complacency,complacency,2.8535131855185945e-07
complete,complete,0.00025959597838189
completely,completely,2.97427881553271e-07
complex,complex,0.0007338151781189916
compound,compound,0.0006254024583357275
comprehensive,comprehensive,0.0010636097982294045
compulsory,compulsory,2.402341978513009e-07
conceal,conceal,3.092356529868843e-07
concentration,concentration,0.0011185024683315426
concern,concern,0.00018567515787983141
concerned,concerned,3.1170852406574365e-07
condition,condition,0.00030172339818583635
condolence,condolence,3.736077690866771e-07
confederation,confederation,2.9818231647864167e-07
conference,conference,0.00023828443067337233
confidence,confidence,0.00044839710388696816
confident,confident,2.1776796323337433e-07
confine,confine,2.643178466706095e-07
confirm,confirm,8.340284658210905e-05
confirmation,confirmation,0.0009250384867897961
confirmed,confirmed,0.00010173199392746073
conflict,conflict,4.0560206950892e-07
conflicting,conflicting,0.0005193060743204297
confront,confront,0.0005744238566121692
confusion,confusion,0.0007364305507284517
congress,congress,0.00029398169179089314
congressional,congressional,2.8181343788203154e-07
conjure,conjure,3.3985463342933304e-07
consecutive,consecutive,3.2591075260945594e-07
conservative,conservative,2.1642785914855616e-07
consider,consider,0.0004971894542373321
considerable,considerable,3.0465616785078387e-07
considerably,considerably,0.0003043615236672653
consistent,consistent,2.574099362107822e-07
conspiracy,conspiracy,0.0007593811267552631
constitute,constitute,0.00016899487651976123
constraint,constraint,3.010496012765645e-07
construction,construction,3.789005957215603e-07
consulate,consulate,0.0004829040243675001
consumer,consumer,0.0004027595827319049
contact,contact,0.0003761945870412248
contagion,contagion,0.00012521329511214495
contagious,contagious,0.0005719872246123277
contain,contain,0.0002820731917479162
container,container,0.0006254678526720198
containment,containment,0.0001544218963901869
contamination,contamination,0.0009676508886302316
conte,conte,1.727555629252573e-07
continue,continue,0.00028036665328703275
contract,contract,0.00013660353760267923
contribute,contribute,0.0002724907110151629
control,control,0.00020591336992671175
controversial,controversial,0.0011507566426225452
convene,convene,3.5072562813586005e-07
conversation,conversation,0.0003872870840196505
convince,convince,0.0008870363522001804
convoy,convoy,0.0009668386031703998
cook,cook,0.00046296730330942315
cop,cop,3.0089219108991016e-07
cope,cope,0.0006753550735808344
copy,copy,0.001455752078155161
core,core,3.8149417995484095e-07
corner,corner,0.0006446351678612624
corona,corona,0.0007869974391310065
coronavirus,coronavirus,0.00031980194231161723
corp,corp,2.5162865634435323e-07
corporate,corporate,4.3736044784457287e-07
correction,correction,2.0483802378121754e-07
correspondent,correspondent,0.00048292028792872233
corridor,corridor,2.7543745729948366e-07
cost,cost,0.0006093532678527254
costly,costly,3.626086562252932e-07
cough,cough,0.000656889670873105
could,could,0.000470090792453678
count,count,0.0001523453553257151
counter,counter,3.147311012161583e-07
counteract,counteract,0.0008869919971524145
country,country,0.00031844509105892265
county,county,0.00033042942789257633
couple,couple,0.0004812592533181343
courier,courier,2.5886571877998544e-07
course,course,2.5133184805151257e-07
court,court,0.00016542792148549934
cousin,cousin,2.6768683927924993e-07
cover,cover,0.0004674261137343499
coverage,coverage,0.00043209331656723145
covid,covid,0.00022497022792863772
crack,crack,0.00037991950042032
crackdown,crackdown,0.0005319913576664035
crawl,crawl,2.714782143413602e-07
create,create,0.0010984024050226956
creation,creation,2.5323580761767913e-07
credential,credential,2.2235291776735118e-07
credible,credible,0.001090952806871681
credit,credit,0.0005595668656435445
creep,creep,3.044788287890277e-07
crew,crew,0.00022923416923543782
criminal,criminal,3.800979594281021e-07
crimp,crimp,0.0004956900994221765
cripple,cripple,3.1458314608044005e-07
crisis,crisis,9.880256563946244e-05
criterion,criterion,0.00016543065735954388
critical,critical,0.0012684837265911435
criticism,criticism,0.0008157719438140619
cross,cross,0.000552489538473058
crossing,crossing,3.225394131743066e-07
crowd,crowd,0.0004946564437492644
crown,crown,3.3411023023867954e-07
crucial,crucial,3.2677679383454173e-07
crude,crude,0.000925401592585781
cruise,cruise,0.00020614109936604953
crumble,crumble,0.0008393195767312523
crunch,crunch,2.225633345202672e-07
crushing,crushing,3.5053267689180814e-07
culprit,culprit,2.272407837801402e-07
cultural,cultural,2.5359502935382923e-07
culver,culver,2.7313795422759814e-07
cumulative,cumulative,2.3384285314635825e-07
cup,cup,2.629468791619237e-07
curb,curb,0.00011861207370472614
cure,cure,0.0002785623990518213
currency,currency,0.0009252608393526941
current,current,0.0004121794045547599
currently,currently,5.748433158538446e-05
curry,curry,3.6219664013857447e-07
curtail,curtail,0.0004171346306787218
cushion,cushion,0.0004627620652499683
custom,custom,0.001747976793276338
customer,customer,0.00013850211201257837
cut,cut,0.0006276261903793447
daily,daily,0.00017646001449309688
daisy,daisy,2.564038736629148e-07
damage,damage,0.001516329663085689
dance,dance,0.0002724961171084222
danger,danger,0.0013631683144616669
dangerous,dangerous,0.001332736088255387
data,data,0.0004719424292140126
date,date,0.0007133426740629722
daughter,daughter,2.6984972488822363e-07
day,day,0.0002643929781187647
de,de,0.0005913832249578799
dead,dead,0.00021866151692885068
deadly,deadly,0.0002646812016706842
deal,deal,0.00020160866157983127
death,death,0.00026503092770037586
debate,debate,0.00036710440416707274
decade,decade,3.4831768440271684e-07
deceased,deceased,1.8632394794511247e-07
decide,decide,3.6581691249800195e-07
decision,decision,0.00022924571660163452
declare,declare,0.0003263239521569435
decline,decline,0.0006457849928574779
decode,decode,2.6768683927924993e-07
dedicate,dedicate,2.46307497611804e-07
deed,deed,0.0010123911130381674
deem,deem,2.8350622016448287e-07
deep,deep,0.000890527278218658
deepen,deepen,0.0009534140370889582
defeat,defeat,0.002029488855247311
defend,defend,0.001168084117418565
defense,defense,0.0004956485533103297
deficiency,deficiency,1.7754851178295194e-07
deficit,deficit,1.7205674244812075e-07
definitely,definitely,3.244328143171917e-07
definition,definition,2.658726554179219e-07
deflation,deflation,0.001063654548603148
defy,defy,3.092356529868843e-07
delay,delay,0.00025099704351314966
delete,delete,2.0483802378121754e-07
deliberately,deliberately,3.092356529868843e-07
deliver,deliver,0.0003227947477466043
delivery,delivery,0.00016154357812958725
deliveryman,deliveryman,3.1935776720937915e-07
delta,delta,6.927677507391657e-05
demand,demand,0.00047672284221843763
democrat,democrat,0.000495642324268214
democratic,democratic,3.045686482607809e-07
denounce,denounce,1.2767629099868822e-07
dent,dent,0.0011313497306344256
deny,deny,0.0003670801596792115
depart,depart,0.00017392215318195705
department,department,0.00023835269475921638
depend,depend,0.0017716522087738713
deplete,deplete,3.0003384308192787e-07
deploy,deploy,1.748362074397152e-07
depose,depose,0.0004531852289965532
deputy,deputy,2.973973021280303e-07
derail,derail,2.517341756106241e-07
descend,descend,2.2642711777909677e-07
describe,describe,0.0004311116201621392
desert,desert,2.2396259166160156e-07
deserted,deserted,2.7602627667079113e-07
design,design,2.4078454526891495e-07
designate,designate,2.6359892612828354e-07
designation,designation,0.001371731530503562
designer,designer,0.0013716811351467692
desperate,desperate,0.0009477619826666308
desperately,desperately,0.0005516852145676587
despite,despite,0.0005977077731344191
destination,destination,0.0004255525555913578
destroy,destroy,0.0009262843606096971
detail,detail,0.00018176008672269358
detain,detain,0.0005906537470298109
detect,detect,8.716407851577226e-05
detection,detection,0.0001688890223669175
detention,detention,0.0006231937089925913
determine,determine,0.00012680749777281198
devastate,devastate,0.0015427959357213017
develop,develop,0.00013516125721868005
development,development,3.640130881424749e-05
device,device,0.0013925594299613426
devil,devil,0.001430795564405428
diagnose,diagnose,0.0001623102786317245
diagnosis,diagnosis,0.00033764858975196907
diagnostic,diagnostic,2.2816265073702005e-07
dial,dial,2.9437432956890935e-07
diamond,diamond,0.00013482310469908928
diarrhea,diarrhea,0.001418498949741875
diary,diary,0.0007094115399727462
die,die,0.0003323722394742541
diet,diet,0.0012510374723904243
different,different,3.1935776720937915e-07
difficult,difficult,0.0006636085664147376
digger,digger,0.0008189000900421298
digit,digit,3.4321017220029693e-07
digitally,digitally,2.6940394353267496e-07
din,din,0.0011188470609006067
dining,dining,0.00054468698280607
dip,dip,0.00045317427619135536
diplomat,diplomat,0.00025245755562437207
dire,dire,3.13062630145997e-07
direct,direct,5.791866706075104e-05
direction,direction,2.857623885676759e-07
director,director,0.00036871668354232354
disagree,disagree,0.001905162323116664
disappear,disappear,2.0780826748793562e-07
disaster,disaster,0.0018511124987148483
discharge,discharge,0.00034368978624837917
discipline,discipline,0.0011186610117649807
discourage,discourage,0.0008272656504136166
discover,discover,5.2691666401002835e-05
discriminate,discriminate,0.0008870754352219183
discrimination,discrimination,0.0025131231770739596
discuss,discuss,2.3014174180789524e-07
discussion,discussion,0.0006872157737369975
disease,disease,0.0003372278113564814
disembark,disembark,2.572553533698863e-07
dish,dish,2.7807167347911655e-07
disinfect,disinfect,2.445477329582113e-07
disinfectant,disinfectant,0.0009753015661224901
dismiss,dismiss,3.161572586645141e-07
dispatch,dispatch,3.9270960079587624e-07
dispel,dispel,1.9305921500406745e-07
disrupt,disrupt,0.00014993404682521876
disruption,disruption,0.00022318035538206589
dissect,dissect,0.0013294737094784596
distributor,distributor,2.92200605592923e-07
district,district,3.4860583539628736e-07
divert,divert,3.030308949964924e-07
divided,divided,0.0015952032137934535
division,division,0.0009888330877071009
dock,dock,0.0001669030055474497
doctor,doctor,0.0006810703759700694
document,document,2.0648610475841424e-07
dodge,dodge,0.0009679253632721413
dodger,dodger,3.9844149280766627e-07
dollar,dollar,0.0008488859466083892
domestic,domestic,0.0009666411376128733
dominate,dominate,0.0009676013835148383
donate,donate,2.3226714830612735e-07
donation,donation,0.0010910462716627748
door,door,2.6940394353267496e-07
dormant,dormant,0.000982615966116221
double,double,0.0003547417357184159
doubt,doubt,0.0007868312597778661
dow,dow,0.000572335873844794
downgrade,downgrade,3.214269734294316e-07
downside,downside,0.0009679253632721413
downturn,downturn,3.0782178666630447e-07
dozen,dozen,0.0003059601951390509
drag,drag,0.0005329919445805425
dramatic,dramatic,2.385694697128656e-07
dramatically,dramatically,2.2914899827804243e-07
drastic,drastic,0.0003319532014984145
draw,draw,0.0003670113021309944
dream,dream,4.0235217648436965e-07
drive,drive,0.0008232228871595192
driver,driver,0.00011209703613886043
drone,drone,3.1560476698881215e-07
drop,drop,0.0004315164741230591
droplet,droplet,2.607778372598017e-07
drug,drug,0.0002801268181591296
due,due,0.0002104241189057426
dump,dump,0.001850096939140124
durian,durian,1.8219672530939486e-07
dutch,dutch,2.840294044736454e-07
dynamic,dynamic,2.97427881553271e-07
e,e,0.0005062557641585912
early,early,0.0004963580536486581
earnings,earnings,0.0007454644267308298
ease,ease,0.0005118862033450888
easily,easily,0.001455752078155161
easing,easing,0.0014184463439519237
east,east,0.00033246035478788285
eastern,eastern,3.1066568368812684e-07
eat,eat,2.9592086731605646e-07
eating,eating,1.8851082607117649e-07
eclipse,eclipse,3.3279726604680884e-07
economic,economic,0.0007111340242983004
economical,economical,4.3960059799299805e-07
economist,economist,0.0007572943525845705
economy,economy,0.000556335464534573
edge,edge,9.703504003041848e-05
edgy,edgy,0.0011188076988349757
edition,edition,2.865399321902359e-07
editor,editor,2.1668406324097764e-07
eerie,eerie,2.520313350445797e-07
eerily,eerily,0.001518392668470778
effect,effect,0.0003784002191746192
effective,effective,2.8402770519573626e-07
effectively,effectively,0.0007083381589525557
effort,effort,0.00022602865591717764
eight,eight,0.00046198819476387737
eighth,eighth,2.47098610401107e-07
either,either,3.093786927352088e-07
el,el,3.283053303916998e-07
elderly,elderly,0.0006192482509059078
electric,electric,0.0010635472884914952
electronic,electronic,0.0013292296084756433
electronics,electronics,0.0010633592269920513
elevate,elevate,0.0003376211564749437
eleven,eleven,2.50874796008266e-07
eligible,eligible,0.00025960565848407927
elite,elite,3.082110132776667e-07
elsewhere,elsewhere,0.0004841169151581819
elusive,elusive,2.8425914043865135e-07
embassy,embassy,0.0003713755455102542
embattle,embattle,3.28759763744002e-07
emerge,emerge,0.00042980912775907824
emergence,emergence,0.0013302170983416149
emergency,emergency,0.0002162442206292431
